Linux 7.0.0-31-generic (ausitn-garcia-ROG-Zephyrus-G14-GA402XV-GA402XV) 	09/18/26 	_x86_64_	(16 CPU)

21:48:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:12       3    7.44    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   90.54
21:50:12       4    4.03    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.56
21:50:12       5    6.67    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   91.52
21:50:12       6    3.03    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.76
21:50:12       7    6.19    0.00    1.60    0.00    0.00    0.40    0.00    0.00    0.00   91.82
21:50:12       8    2.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.18
21:50:12       9    2.01    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.99
21:50:12      10    2.06    0.00    0.82    0.00    0.00    0.21    0.00    0.00    0.00   96.91
21:50:12      11    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:50:12      12    2.42    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.37
21:50:12      13    7.85    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   90.34
21:50:12      14    2.43    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.35
21:50:12      15    2.42    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   96.36

21:50:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:17     all    3.65    0.00    1.14    0.03    0.00    0.58    0.00    0.00    0.00   94.60
21:50:17       0    2.14    0.00    0.78    0.00    0.00    4.48    0.00    0.00    0.00   92.59
21:50:17       1    2.01    0.00    1.01    0.00    0.00    1.21    0.00    0.00    0.00   95.77
21:50:17       2    2.02    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:50:17       3    6.46    0.00    2.02    0.40    0.00    0.40    0.00    0.00    0.00   90.71
21:50:17       4    4.22    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   93.78
21:50:17       5    7.63    0.00    1.81    0.00    0.00    0.60    0.00    0.00    0.00   89.96
21:50:17       6    3.84    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.75
21:50:17       7    6.22    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   92.17
21:50:17       8    2.00    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.99
21:50:17       9    1.81    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.58
21:50:17      10    1.84    0.00    0.82    0.00    0.00    0.20    0.00    0.00    0.00   97.13
21:50:17      11    3.01    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   95.78
21:50:17      12    1.22    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.97
21:50:17      13    4.66    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   93.93
21:50:17      14    4.83    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   93.36
21:50:17      15    4.45    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   94.53

21:50:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:22     all    3.58    0.00    1.14    0.04    0.00    0.64    0.00    0.00    0.00   94.59
21:50:22       0    2.15    0.00    0.78    0.00    0.00    4.69    0.00    0.00    0.00   92.38
21:50:22       1    1.62    0.00    0.81    0.00    0.00    1.21    0.00    0.00    0.00   96.36
21:50:22       2    1.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.38
21:50:22       3    6.81    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00   90.58
21:50:22       4    5.98    0.00    1.79    0.00    0.00    0.40    0.00    0.00    0.00   91.83
21:50:22       5    7.65    0.00    2.01    0.20    0.00    0.20    0.00    0.00    0.00   89.94
21:50:22       6    4.24    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.55
21:50:22       7    5.21    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   93.39
21:50:22       8    2.01    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.99
21:50:22       9    2.02    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:50:22      10    1.64    0.00    1.02    0.00    0.00    0.41    0.00    0.00    0.00   96.93
21:50:22      11    3.41    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   94.99
21:50:22      12    1.82    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.37
21:50:22      13    4.64    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   93.55
21:50:22      14    3.85    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.74
21:50:22      15    2.43    0.00    1.01    0.41    0.00    0.61    0.00    0.00    0.00   95.54

21:50:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:27     all    3.60    0.00    1.11    0.08    0.00    0.68    0.00    0.00    0.00   94.54
21:50:27       0    2.72    0.00    0.58    0.00    0.00    5.25    0.00    0.00    0.00   91.44
21:50:27       1    2.41    0.00    0.80    0.00    0.00    1.61    0.00    0.00    0.00   95.17
21:50:27       2    2.41    0.00    1.20    0.40    0.00    0.20    0.00    0.00    0.00   95.78
21:50:27       3    6.25    0.00    1.81    0.20    0.00    0.81    0.00    0.00    0.00   90.93
21:50:27       4    4.44    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   94.55
21:50:27       5    6.60    0.00    2.00    0.20    0.00    0.40    0.00    0.00    0.00   90.80
21:50:27       6    4.04    0.00    1.01    0.40    0.00    0.20    0.00    0.00    0.00   94.34
21:50:27       7    4.83    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   93.16
21:50:27       8    1.62    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:50:27       9    1.41    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.79
21:50:27      10    2.06    0.00    1.03    0.00    0.00    0.21    0.00    0.00    0.00   96.71
21:50:27      11    5.62    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   92.77
21:50:27      12    2.63    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   95.96
21:50:27      13    4.03    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.76
21:50:27      14    3.42    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.37
21:50:27      15    3.02    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.77

21:50:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:32     all    3.56    0.00    1.11    0.01    0.00    0.69    0.00    0.00    0.00   94.62
21:50:32       0    1.56    0.00    0.98    0.00    0.00    4.88    0.00    0.00    0.00   92.58
21:50:32       1    1.42    0.00    0.81    0.00    0.00    1.42    0.00    0.00    0.00   96.36
21:50:32       2    2.42    0.00    0.81    0.00    0.00    0.61    0.00    0.00    0.00   96.16
21:50:32       3    6.45    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   91.73
21:50:32       4    4.00    0.00    1.60    0.00    0.00    0.60    0.00    0.00    0.00   93.80
21:50:32       5    6.77    0.00    2.19    0.20    0.00    0.60    0.00    0.00    0.00   90.24
21:50:32       6    4.43    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   93.76
21:50:32       7    5.24    0.00    2.02    0.00    0.00    0.40    0.00    0.00    0.00   92.34
21:50:32       8    1.81    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.19
21:50:32       9    1.42    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.77
21:50:32      10    1.65    0.00    0.82    0.00    0.00    0.41    0.00    0.00    0.00   97.11
21:50:32      11   10.12    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   89.07
21:50:32      12    1.62    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.17
21:50:32      13    4.03    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   94.76
21:50:32      14    2.03    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   97.15
21:50:32      15    2.01    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.99

21:50:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:37     all    3.62    0.00    1.37    0.13    0.00    0.57    0.00    0.00    0.00   94.32
21:50:37       0    1.18    0.00    0.99    0.20    0.00    3.75    0.00    0.00    0.00   93.89
21:50:37       1    1.22    0.00    1.22    0.00    0.00    1.22    0.00    0.00    0.00   96.35
21:50:37       2    2.23    0.00    1.42    0.00    0.00    0.20    0.00    0.00    0.00   96.15
21:50:37       3    7.47    0.00    2.63    0.00    0.00    0.40    0.00    0.00    0.00   89.49
21:50:37       4    5.20    0.00    2.20    0.20    0.00    0.40    0.00    0.00    0.00   92.00
21:50:37       5    6.64    0.00    1.81    0.20    0.00    0.40    0.00    0.00    0.00   90.95
21:50:37       6    3.62    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   94.77
21:50:37       7    4.85    0.00    2.02    0.00    0.00    0.20    0.00    0.00    0.00   92.93
21:50:37       8    2.41    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.18
21:50:37       9    2.01    0.00    1.01    0.40    0.00    0.20    0.00    0.00    0.00   96.38
21:50:37      10    2.06    0.00    0.82    0.00    0.00    0.21    0.00    0.00    0.00   96.91
21:50:37      11    7.63    0.00    1.20    0.40    0.00    0.20    0.00    0.00    0.00   90.56
21:50:37      12    3.00    0.00    1.20    0.20    0.00    0.00    0.00    0.00    0.00   95.60
21:50:37      13    4.46    0.00    1.42    0.41    0.00    0.20    0.00    0.00    0.00   93.51
21:50:37      14    2.22    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   96.57
21:50:37      15    1.62    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.96

21:50:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:42     all    3.83    0.00    1.11    0.03    0.00    0.54    0.00    0.00    0.00   94.50
21:50:42       0    1.97    0.00    0.79    0.00    0.00    3.55    0.00    0.00    0.00   93.69
21:50:42       1    2.43    0.00    0.81    0.00    0.00    1.01    0.00    0.00    0.00   95.74
21:50:42       2    2.42    0.00    1.01    0.00    0.00    0.61    0.00    0.00    0.00   95.96
21:50:42       3    9.02    0.00    2.00    0.00    0.00    0.60    0.00    0.00    0.00   88.38
21:50:42       4    5.41    0.00    1.20    0.40    0.00    0.40    0.00    0.00    0.00   92.59
21:50:42       5    7.85    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   90.34
21:50:42       6    4.45    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.13
21:50:42       7    5.42    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   92.57
21:50:42       8    2.22    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:50:42       9    2.40    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   96.79
21:50:42      10    1.65    0.00    0.82    0.00    0.00    0.21    0.00    0.00    0.00   97.33
21:50:42      11    3.02    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   95.37
21:50:42      12    2.42    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   95.96
21:50:42      13    6.64    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   92.15
21:50:42      14    2.01    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.38
21:50:42      15    1.83    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.96

21:50:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:47     all    3.69    0.00    1.16    0.03    0.00    0.59    0.00    0.00    0.00   94.54
21:50:47       0    1.58    0.00    0.99    0.00    0.00    3.94    0.00    0.00    0.00   93.49
21:50:47       1    2.02    0.00    1.21    0.20    0.00    1.01    0.00    0.00    0.00   95.56
21:50:47       2    2.00    0.00    1.20    0.00    0.00    0.60    0.00    0.00    0.00   96.19
21:50:47       3    9.68    0.00    2.02    0.00    0.00    0.40    0.00    0.00    0.00   87.90
21:50:47       4    4.84    0.00    1.41    0.20    0.00    0.60    0.00    0.00    0.00   92.94
21:50:47       5    7.20    0.00    1.80    0.00    0.00    0.40    0.00    0.00    0.00   90.60
21:50:47       6    4.61    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   93.79
21:50:47       7    6.05    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   92.14
21:50:47       8    1.62    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   97.98
21:50:47       9    1.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.38
21:50:47      10    1.85    0.00    0.62    0.00    0.00    0.21    0.00    0.00    0.00   97.33
21:50:47      11    2.21    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.98
21:50:47      12    2.42    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.57
21:50:47      13    4.22    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   94.38
21:50:47      14    3.82    0.00    1.41    0.00    0.00    0.20    0.00    0.00    0.00   94.57
21:50:47      15    3.05    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   95.93

21:50:47     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:52     all    3.31    0.00    1.02    0.03    0.00    0.50    0.00    0.00    0.00   95.14
21:50:52       0    1.39    0.00    0.79    0.00    0.00    2.97    0.00    0.00    0.00   94.85
21:50:52       1    2.63    0.00    0.61    0.00    0.00    1.01    0.00    0.00    0.00   95.76
21:50:52       2    2.24    0.00    0.82    0.00    0.00    0.20    0.00    0.00    0.00   96.73
21:50:52       3    7.10    0.00    1.62    0.00    0.00    0.41    0.00    0.00    0.00   90.87
21:50:52       4    4.23    0.00    1.21    0.40    0.00    0.20    0.00    0.00    0.00   93.95
21:50:52       5    5.61    0.00    1.60    0.00    0.00    0.40    0.00    0.00    0.00   92.38
21:50:52       6    3.80    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   94.80
21:50:52       7    4.66    0.00    1.42    0.00    0.00    0.20    0.00    0.00    0.00   93.72
21:50:52       8    1.81    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.18
21:50:52       9    3.21    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   95.38
21:50:52      10    2.05    0.00    0.82    0.00    0.00    0.20    0.00    0.00    0.00   96.93
21:50:52      11    2.81    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   95.58
21:50:52      12    1.41    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.78
21:50:52      13    4.43    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.16
21:50:52      14    3.23    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.56
21:50:52      15    2.42    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   96.57

21:50:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:50:57     all    3.11    0.00    1.37    0.08    0.00    0.40    0.00    0.00    0.00   95.04
21:50:57       0    1.37    0.00    0.59    0.00    0.00    3.33    0.00    0.00    0.00   94.71
21:50:57       1    1.63    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.15
21:50:57       2    2.66    0.00    1.02    0.00    0.00    0.20    0.00    0.00    0.00   96.11
21:50:57       3    6.44    0.00    2.21    0.00    0.00    0.40    0.00    0.00    0.00   90.95
21:50:57       4    3.41    0.00    1.20    0.20    0.00    0.20    0.00    0.00    0.00   94.98
21:50:57       5    5.22    0.00    2.61    0.00    0.00    0.20    0.00    0.00    0.00   91.97
21:50:57       6    3.02    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   94.97
21:50:57       7    4.62    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   93.37
21:50:57       8    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
21:50:57       9    3.22    0.00    1.61    0.00    0.00    0.00    0.00    0.00    0.00   95.17
21:50:57      10    2.04    0.00    1.63    0.00    0.00    0.20    0.00    0.00    0.00   96.12
21:50:57      11    3.82    0.00    1.41    0.40    0.00    0.20    0.00    0.00    0.00   94.18
21:50:57      12    2.42    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.57
21:50:57      13    4.44    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   94.15
21:50:57      14    2.43    0.00    1.42    0.61    0.00    0.20    0.00    0.00    0.00   95.34
21:50:57      15    2.03    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.96

21:50:57     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:02     all    2.79    0.00    1.86    0.00    0.00    0.42    0.00    0.00    0.00   94.93
21:51:02       0    1.59    0.00    1.39    0.00    0.00    1.99    0.00    0.00    0.00   95.02
21:51:02       1    2.41    0.00    1.61    0.00    0.00    1.21    0.00    0.00    0.00   94.77
21:51:02       2    2.03    0.00    1.42    0.00    0.00    0.20    0.00    0.00    0.00   96.34
21:51:02       3    4.22    0.00    2.41    0.00    0.00    0.40    0.00    0.00    0.00   92.97
21:51:02       4    3.81    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00   93.59
21:51:02       5    6.40    0.00    3.40    0.00    0.00    0.40    0.00    0.00    0.00   89.80
21:51:02       6    2.81    0.00    2.01    0.00    0.00    0.40    0.00    0.00    0.00   94.78
21:51:02       7    2.83    0.00    2.22    0.00    0.00    0.20    0.00    0.00    0.00   94.75
21:51:02       8    1.61    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   96.58
21:51:02       9    2.41    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   96.18
21:51:02      10    2.23    0.00    1.62    0.00    0.00    0.00    0.00    0.00    0.00   96.15
21:51:02      11    2.02    0.00    1.62    0.00    0.00    0.20    0.00    0.00    0.00   96.15
21:51:02      12    1.82    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.97
21:51:02      13    3.21    0.00    2.01    0.00    0.00    0.20    0.00    0.00    0.00   94.58
21:51:02      14    2.81    0.00    2.40    0.00    0.00    0.20    0.00    0.00    0.00   94.59
21:51:02      15    2.43    0.00    1.62    0.00    0.00    0.20    0.00    0.00    0.00   95.75

21:51:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:07     all    2.34    0.00    1.07    0.05    0.00    0.42    0.00    0.00    0.00   96.12
21:51:07       0    1.19    0.00    0.59    0.20    0.00    2.37    0.00    0.00    0.00   95.65
21:51:07       1    1.41    0.00    1.01    0.00    0.00    1.21    0.00    0.00    0.00   96.38
21:51:07       2    1.03    0.00    0.82    0.00    0.00    0.41    0.00    0.00    0.00   97.74
21:51:07       3    3.80    0.00    2.40    0.20    0.00    0.60    0.00    0.00    0.00   93.00
21:51:07       4    3.02    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   95.17
21:51:07       5    4.42    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   93.57
21:51:07       6    2.01    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.58
21:51:07       7    3.79    0.00    1.80    0.20    0.00    0.40    0.00    0.00    0.00   93.81
21:51:07       8    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:51:07       9    0.81    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:51:07      10    1.63    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.35
21:51:07      11    2.82    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.98
21:51:07      12    2.03    0.00    0.81    0.00    0.00    0.00    0.00    0.00    0.00   97.15
21:51:07      13    6.29    0.00    0.61    0.20    0.00    0.00    0.00    0.00    0.00   92.90
21:51:07      14    0.81    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.17
21:51:07      15    1.20    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.79

21:51:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:12     all    2.56    0.00    0.82    0.03    0.00    0.42    0.00    0.00    0.00   96.18
21:51:12       0    0.79    0.00    0.40    0.00    0.00    2.78    0.00    0.00    0.00   96.03
21:51:12       1    1.21    0.00    0.81    0.00    0.00    0.81    0.00    0.00    0.00   97.17
21:51:12       2    2.20    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   96.59
21:51:12       3    6.05    0.00    1.61    0.00    0.00    0.20    0.00    0.00    0.00   92.14
21:51:12       4    2.99    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   95.41
21:51:12       5    3.85    0.00    1.42    0.00    0.00    0.20    0.00    0.00    0.00   94.53
21:51:12       6    2.61    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   95.79
21:51:12       7    4.02    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.18
21:51:12       8    1.21    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:51:12       9    1.21    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:51:12      10    0.82    0.00    0.82    0.00    0.00    0.20    0.00    0.00    0.00   98.16
21:51:12      11    2.23    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   97.36
21:51:12      12    1.42    0.00    0.61    0.40    0.00    0.20    0.00    0.00    0.00   97.37
21:51:12      13    8.25    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   91.15
21:51:12      14    1.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:51:12      15    1.01    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.38

21:51:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:17     all    2.37    0.00    0.92    0.01    0.00    0.40    0.00    0.00    0.00   96.29
21:51:17       0    0.80    0.00    0.80    0.00    0.00    2.39    0.00    0.00    0.00   96.02
21:51:17       1    1.01    0.00    0.61    0.00    0.00    0.81    0.00    0.00    0.00   97.57
21:51:17       2    1.41    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.38
21:51:17       3    4.82    0.00    1.81    0.00    0.00    0.40    0.00    0.00    0.00   92.97
21:51:17       4    3.00    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   95.60
21:51:17       5    3.19    0.00    1.60    0.00    0.00    0.60    0.00    0.00    0.00   94.61
21:51:17       6    2.61    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   95.98
21:51:17       7    4.00    0.00    1.60    0.20    0.00    0.40    0.00    0.00    0.00   93.80
21:51:17       8    1.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   97.80
21:51:17       9    1.21    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.19
21:51:17      10    1.43    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   98.37
21:51:17      11    1.81    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   96.99
21:51:17      12    1.61    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:51:17      13    7.03    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   91.97
21:51:17      14    1.41    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.98
21:51:17      15    1.21    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   97.98

21:51:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:22     all    2.81    0.00    0.92    0.05    0.00    0.47    0.00    0.00    0.00   95.76
21:51:22       0    1.57    0.00    0.59    0.20    0.00    3.73    0.00    0.00    0.00   93.91
21:51:22       1    1.21    0.00    0.61    0.00    0.00    0.81    0.00    0.00    0.00   97.37
21:51:22       2    1.61    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:51:22       3    8.05    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   90.14
21:51:22       4    3.02    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   95.56
21:51:22       5    6.87    0.00    1.41    0.20    0.00    0.00    0.00    0.00    0.00   91.52
21:51:22       6    2.99    0.00    1.20    0.00    0.00    0.60    0.00    0.00    0.00   95.22
21:51:22       7    3.44    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   95.14
21:51:22       8    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:51:22       9    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:51:22      10    1.23    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.36
21:51:22      11    2.22    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.36
21:51:22      12    1.61    0.00    0.81    0.40    0.00    0.00    0.00    0.00    0.00   97.18
21:51:22      13    2.23    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.76
21:51:22      14    1.21    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.18
21:51:22      15    5.45    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   92.73

21:51:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:27     all    2.41    0.00    0.80    0.08    0.00    0.45    0.00    0.00    0.00   96.25
21:51:27       0    1.58    0.00    0.79    0.00    0.00    2.76    0.00    0.00    0.00   94.87
21:51:27       1    1.21    0.00    0.81    0.00    0.00    0.61    0.00    0.00    0.00   97.37
21:51:27       2    1.40    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.39
21:51:27       3    6.24    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   91.75
21:51:27       4    3.01    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   95.78
21:51:27       5    7.83    0.00    1.20    0.20    0.00    0.40    0.00    0.00    0.00   90.36
21:51:27       6    3.02    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   95.77
21:51:27       7    3.01    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   95.78
21:51:27       8    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:51:27       9    0.61    0.00    0.20    0.20    0.00    0.00    0.00    0.00    0.00   98.99
21:51:27      10    1.02    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.57
21:51:27      11    1.41    0.00    0.60    0.40    0.00    0.20    0.00    0.00    0.00   97.39
21:51:27      12    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:51:27      13    1.21    0.00    0.81    0.40    0.00    0.20    0.00    0.00    0.00   97.38
21:51:27      14    2.02    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   96.97
21:51:27      15    2.82    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.37

21:51:27     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:51:32     all    2.40    0.00    0.88    0.01    0.00    0.49    0.00    0.00    0.00   96.22
21:51:32       0    1.56    0.00    0.59    0.20    0.00    4.10    0.00    0.00    0.00   93.55
21:51:32       1    1.01    0.00    0.40    0.00    0.00    1.01    0.00    0.00    0.00   97.58
