Linux 7.0.0-31-generic (ausitn-garcia-ROG-Zephyrus-G14-GA402XV-GA402XV) 	09/18/26 	_x86_64_	(16 CPU)

21:29:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:39       2    1.00    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   97.79
21:32:39       3    4.85    0.00    1.82    1.01    0.00    0.20    0.00    0.00    0.00   92.12
21:32:39       4    2.60    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.00
21:32:39       5    4.00    0.00    1.60    0.20    0.00    0.60    0.00    0.00    0.00   93.60
21:32:39       6    2.21    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.18
21:32:39       7    1.82    0.00    1.01    0.00    0.00    0.61    0.00    0.00    0.00   96.57
21:32:39       8    0.81    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:39       9    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:32:39      10    0.81    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:32:39      11    1.00    0.00    1.00    0.20    0.00    0.60    0.00    0.00    0.00   97.19
21:32:39      12    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:32:39      13    2.81    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   95.39
21:32:39      14    1.41    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.59
21:32:39      15    1.20    0.00    0.60    0.40    0.00    0.20    0.00    0.00    0.00   97.59

21:32:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:44     all    1.45    0.00    0.69    0.01    0.00    0.39    0.00    0.00    0.00   97.46
21:32:44       0    0.80    0.00    0.40    0.00    0.00    1.20    0.00    0.00    0.00   97.59
21:32:44       1    0.81    0.00    0.60    0.00    0.00    0.60    0.00    0.00    0.00   97.98
21:32:44       2    0.81    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   98.19
21:32:44       3    3.62    0.00    1.61    0.00    0.00    0.60    0.00    0.00    0.00   94.16
21:32:44       4    2.40    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   96.60
21:32:44       5    2.63    0.00    1.21    0.00    0.00    0.40    0.00    0.00    0.00   95.75
21:32:44       6    1.80    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.79
21:32:44       7    1.60    0.00    1.40    0.00    0.00    0.80    0.00    0.00    0.00   96.21
21:32:44       8    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.19
21:32:44       9    0.40    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   99.20
21:32:44      10    0.81    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   98.98
21:32:44      11    1.01    0.00    0.40    0.20    0.00    0.20    0.00    0.00    0.00   98.19
21:32:44      12    0.60    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.99
21:32:44      13    3.04    0.00    1.21    0.00    0.00    0.61    0.00    0.00    0.00   95.14
21:32:44      14    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:32:44      15    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.38

21:32:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:49     all    1.51    0.00    0.82    0.15    0.00    0.35    0.00    0.00    0.00   97.17
21:32:49       0    0.60    0.00    0.20    0.00    0.00    1.01    0.00    0.00    0.00   98.19
21:32:49       1    0.61    0.00    0.41    0.00    0.00    0.41    0.00    0.00    0.00   98.58
21:32:49       2    1.41    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:32:49       3    3.42    0.00    1.61    0.60    0.00    0.60    0.00    0.00    0.00   93.76
21:32:49       4    1.80    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.99
21:32:49       5    3.43    0.00    1.61    1.01    0.00    0.40    0.00    0.00    0.00   93.55
21:32:49       6    1.41    0.00    1.00    0.20    0.00    0.20    0.00    0.00    0.00   97.19
21:32:49       7    1.60    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.79
21:32:49       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:49       9    0.41    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   99.19
21:32:49      10    0.81    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.37
21:32:49      11    1.61    0.00    1.21    0.40    0.00    0.40    0.00    0.00    0.00   96.38
21:32:49      12    1.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:32:49      13    3.02    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   95.17
21:32:49      14    1.21    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:32:49      15    1.01    0.00    0.60    0.20    0.00    0.40    0.00    0.00    0.00   97.78

21:32:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:54     all    1.56    0.00    0.83    0.00    0.00    0.35    0.00    0.00    0.00   97.26
21:32:54       0    0.60    0.00    0.40    0.00    0.00    1.20    0.00    0.00    0.00   97.80
21:32:54       1    1.01    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   97.99
21:32:54       2    0.81    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:32:54       3    3.64    0.00    1.21    0.00    0.00    0.61    0.00    0.00    0.00   94.55
21:32:54       4    1.60    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   97.19
21:32:54       5    3.62    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.57
21:32:54       6    2.40    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.21
21:32:54       7    1.81    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.79
21:32:54       8    0.80    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   98.20
21:32:54       9    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:32:54      10    0.61    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:32:54      11    1.01    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.98
21:32:54      12    0.80    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:32:54      13    2.99    0.00    1.40    0.00    0.00    0.60    0.00    0.00    0.00   95.01
21:32:54      14    1.20    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.00
21:32:54      15    1.40    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.60

21:32:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:32:59     all    1.65    0.00    0.87    0.01    0.00    0.34    0.00    0.00    0.00   97.13
21:32:59       0    0.80    0.00    0.80    0.00    0.00    1.00    0.00    0.00    0.00   97.39
21:32:59       1    0.81    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.98
21:32:59       2    1.20    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.80
21:32:59       3    2.81    0.00    1.81    0.00    0.00    0.80    0.00    0.00    0.00   94.58
21:32:59       4    1.81    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.77
21:32:59       5    4.80    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   93.40
21:32:59       6    2.01    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.59
21:32:59       7    2.41    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.38
21:32:59       8    1.00    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   98.20
21:32:59       9    0.80    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.59
21:32:59      10    0.81    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.58
21:32:59      11    2.42    0.00    0.61    0.20    0.00    0.40    0.00    0.00    0.00   96.36
21:32:59      12    0.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:32:59      13    1.41    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   96.78
21:32:59      14    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:32:59      15    1.61    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   97.79

21:32:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:04     all    2.64    0.00    1.87    0.04    0.00    0.41    0.00    0.00    0.00   95.03
21:33:04       0    2.01    0.00    2.01    0.00    0.00    1.81    0.00    0.00    0.00   94.18
21:33:04       1    2.03    0.00    1.62    0.00    0.00    0.61    0.00    0.00    0.00   95.74
21:33:04       2    2.01    0.00    1.61    0.00    0.00    0.40    0.00    0.00    0.00   95.98
21:33:04       3    4.77    0.00    3.18    0.00    0.00    0.80    0.00    0.00    0.00   91.25
21:33:04       4    3.19    0.00    2.40    0.20    0.00    0.40    0.00    0.00    0.00   93.81
21:33:04       5    5.02    0.00    2.81    0.00    0.00    0.20    0.00    0.00    0.00   91.97
21:33:04       6    2.99    0.00    2.20    0.00    0.00    0.40    0.00    0.00    0.00   94.41
21:33:04       7    2.62    0.00    2.02    0.00    0.00    0.60    0.00    0.00    0.00   94.76
21:33:04       8    1.81    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:33:04       9    1.60    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   96.99
21:33:04      10    1.63    0.00    1.43    0.00    0.00    0.41    0.00    0.00    0.00   96.54
21:33:04      11    3.02    0.00    2.01    0.20    0.00    0.00    0.00    0.00    0.00   94.77
21:33:04      12    2.23    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.36
21:33:04      13    3.22    0.00    1.81    0.00    0.00    0.20    0.00    0.00    0.00   94.77
21:33:04      14    2.02    0.00    1.61    0.00    0.00    0.00    0.00    0.00    0.00   96.37
21:33:04      15    2.02    0.00    1.62    0.20    0.00    0.20    0.00    0.00    0.00   95.96

21:33:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:09     all    1.65    0.00    0.79    0.13    0.00    0.40    0.00    0.00    0.00   97.03
21:33:09       0    0.60    0.00    0.40    0.20    0.00    2.19    0.00    0.00    0.00   96.61
21:33:09       1    1.00    0.00    0.60    0.00    0.00    0.60    0.00    0.00    0.00   97.79
21:33:09       2    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:33:09       3    2.82    0.00    1.61    0.40    0.00    0.60    0.00    0.00    0.00   94.57
21:33:09       4    2.01    0.00    1.21    0.40    0.00    0.40    0.00    0.00    0.00   95.98
21:33:09       5    4.20    0.00    1.80    0.20    0.00    0.60    0.00    0.00    0.00   93.20
21:33:09       6    2.40    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.39
21:33:09       7    2.20    0.00    1.40    0.20    0.00    0.20    0.00    0.00    0.00   96.01
21:33:09       8    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:33:09       9    0.60    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:33:09      10    1.02    0.00    0.61    0.00    0.00    0.20    0.00    0.00    0.00   98.17
21:33:09      11    3.03    0.00    0.61    0.20    0.00    0.20    0.00    0.00    0.00   95.96
21:33:09      12    1.22    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.17
21:33:09      13    1.82    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:33:09      14    0.61    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:33:09      15    1.01    0.00    0.60    0.40    0.00    0.20    0.00    0.00    0.00   97.79

21:33:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:14     all    1.66    0.00    0.84    0.00    0.00    0.36    0.00    0.00    0.00   97.13
21:33:14       0    0.80    0.00    0.40    0.00    0.00    1.41    0.00    0.00    0.00   97.39
21:33:14       1    0.81    0.00    0.41    0.00    0.00    1.01    0.00    0.00    0.00   97.77
21:33:14       2    1.41    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   97.39
21:33:14       3    4.61    0.00    2.20    0.00    0.00    0.60    0.00    0.00    0.00   92.59
21:33:14       4    2.59    0.00    1.20    0.00    0.00    0.60    0.00    0.00    0.00   95.62
21:33:14       5    3.43    0.00    1.41    0.00    0.00    0.60    0.00    0.00    0.00   94.56
21:33:14       6    1.61    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   97.19
21:33:14       7    1.81    0.00    1.21    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:33:14       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.60
21:33:14       9    1.00    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:33:14      10    0.61    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.77
21:33:14      11    2.41    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.38
21:33:14      12    1.01    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.58
21:33:14      13    1.61    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.18
21:33:14      14    1.00    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.39
21:33:14      15    1.01    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.58

21:33:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:19     all    1.57    0.00    0.72    0.10    0.00    0.43    0.00    0.00    0.00   97.18
21:33:19       0    0.60    0.00    0.60    0.60    0.00    2.00    0.00    0.00    0.00   96.20
21:33:19       1    0.81    0.00    0.60    0.00    0.00    1.01    0.00    0.00    0.00   97.58
21:33:19       2    1.01    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:33:19       3    2.83    0.00    1.21    0.00    0.00    0.61    0.00    0.00    0.00   95.34
21:33:19       4    1.81    0.00    1.21    0.80    0.00    0.60    0.00    0.00    0.00   95.57
21:33:19       5    2.81    0.00    2.21    0.00    0.00    0.40    0.00    0.00    0.00   94.58
21:33:19       6    1.40    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.40
21:33:19       7    2.20    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   96.60
21:33:19       8    0.80    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.80
21:33:19       9    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.19
21:33:19      10    0.61    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.18
21:33:19      11    3.83    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   95.36
21:33:19      12    0.81    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:19      13    2.61    0.00    0.80    0.20    0.00    0.20    0.00    0.00    0.00   96.19
21:33:19      14    1.00    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.19
21:33:19      15    1.40    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.00

21:33:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:24     all    1.47    0.00    0.84    0.03    0.00    0.34    0.00    0.00    0.00   97.32
21:33:24       0    0.60    0.00    0.40    0.00    0.00    1.60    0.00    0.00    0.00   97.39
21:33:24       1    0.81    0.00    0.61    0.00    0.00    0.41    0.00    0.00    0.00   98.17
21:33:24       2    1.01    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.39
21:33:24       3    3.23    0.00    1.41    0.40    0.00    0.61    0.00    0.00    0.00   94.34
21:33:24       4    2.01    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.78
21:33:24       5    3.02    0.00    2.02    0.00    0.00    0.40    0.00    0.00    0.00   94.56
21:33:24       6    1.80    0.00    1.40    0.00    0.00    0.40    0.00    0.00    0.00   96.40
21:33:24       7    1.81    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.98
21:33:24       8    0.40    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:33:24       9    0.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:33:24      10    0.82    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.57
21:33:24      11    2.42    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.37
21:33:24      12    0.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:33:24      13    2.78    0.00    1.19    0.00    0.00    0.40    0.00    0.00    0.00   95.63
21:33:24      14    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:24      15    0.80    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.79

21:33:24     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:29     all    1.51    0.00    0.70    0.04    0.00    0.48    0.00    0.00    0.00   97.27
21:33:29       0    0.80    0.00    0.20    0.00    0.00    1.81    0.00    0.00    0.00   97.19
21:33:29       1    0.61    0.00    0.61    0.00    0.00    0.81    0.00    0.00    0.00   97.98
21:33:29       2    0.80    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:33:29       3    3.82    0.00    1.21    0.00    0.00    0.60    0.00    0.00    0.00   94.37
21:33:29       4    1.61    0.00    1.20    0.20    0.00    0.60    0.00    0.00    0.00   96.39
21:33:29       5    3.02    0.00    1.41    0.00    0.00    0.60    0.00    0.00    0.00   94.97
21:33:29       6    1.82    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   96.97
21:33:29       7    2.19    0.00    1.79    0.00    0.00    0.60    0.00    0.00    0.00   95.42
21:33:29       8    0.80    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:33:29       9    0.60    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:33:29      10    0.61    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:33:29      11    1.62    0.00    0.40    0.20    0.00    0.20    0.00    0.00    0.00   97.58
21:33:29      12    0.61    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.19
21:33:29      13    2.19    0.00    0.80    0.00    0.00    0.80    0.00    0.00    0.00   96.22
21:33:29      14    1.01    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:29      15    1.98    0.00    0.79    0.20    0.00    0.20    0.00    0.00    0.00   96.83

21:33:29     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:34     all    1.55    0.00    0.80    0.05    0.00    0.44    0.00    0.00    0.00   97.16
21:33:34       0    0.60    0.00    0.40    0.00    0.00    2.00    0.00    0.00    0.00   97.01
21:33:34       1    0.81    0.00    0.61    0.40    0.00    0.40    0.00    0.00    0.00   97.78
21:33:34       2    1.01    0.00    0.20    0.00    0.00    0.40    0.00    0.00    0.00   98.38
21:33:34       3    2.62    0.00    1.41    0.20    0.00    0.40    0.00    0.00    0.00   95.36
21:33:34       4    2.01    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.39
21:33:34       5    3.01    0.00    2.21    0.00    0.00    0.60    0.00    0.00    0.00   94.18
21:33:34       6    1.61    0.00    0.81    0.20    0.00    0.20    0.00    0.00    0.00   97.18
21:33:34       7    1.62    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.97
21:33:34       8    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.60
21:33:34       9    0.40    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:33:34      10    1.01    0.00    0.61    0.00    0.00    0.40    0.00    0.00    0.00   97.98
21:33:34      11    2.82    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   95.98
21:33:34      12    1.40    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.39
21:33:34      13    2.22    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.37
21:33:34      14    0.81    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:34      15    1.99    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   97.42

21:33:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:39     all    1.67    0.00    0.88    0.00    0.00    0.40    0.00    0.00    0.00   97.04
21:33:39       0    0.80    0.00    0.60    0.00    0.00    1.80    0.00    0.00    0.00   96.80
21:33:39       1    0.81    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   97.97
21:33:39       2    1.21    0.00    0.81    0.00    0.00    0.40    0.00    0.00    0.00   97.58
21:33:39       3    3.22    0.00    1.61    0.00    0.00    0.60    0.00    0.00    0.00   94.57
21:33:39       4    2.01    0.00    1.20    0.00    0.00    0.40    0.00    0.00    0.00   96.39
21:33:39       5    4.42    0.00    1.81    0.00    0.00    0.60    0.00    0.00    0.00   93.17
21:33:39       6    1.82    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.17
21:33:39       7    2.22    0.00    1.41    0.00    0.00    0.60    0.00    0.00    0.00   95.77
21:33:39       8    0.60    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:39       9    0.60    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.60
21:33:39      10    0.61    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:33:39      11    2.41    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.18
21:33:39      12    1.01    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.99
21:33:39      13    1.61    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.38
21:33:39      14    1.21    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.38
21:33:39      15    2.19    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   97.41

21:33:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:44     all    1.51    0.00    0.81    0.01    0.00    0.36    0.00    0.00    0.00   97.31
21:33:44       0    0.60    0.00    0.40    0.00    0.00    1.41    0.00    0.00    0.00   97.59
21:33:44       1    0.61    0.00    0.61    0.00    0.00    0.61    0.00    0.00    0.00   98.17
21:33:44       2    0.80    0.00    0.80    0.00    0.00    0.40    0.00    0.00    0.00   97.99
21:33:44       3    3.03    0.00    1.62    0.00    0.00    0.20    0.00    0.00    0.00   95.15
21:33:44       4    1.62    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   96.97
21:33:44       5    4.00    0.00    2.00    0.00    0.00    0.80    0.00    0.00    0.00   93.20
21:33:44       6    1.61    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.58
21:33:44       7    1.83    0.00    0.81    0.00    0.00    0.20    0.00    0.00    0.00   97.16
21:33:44       8    0.81    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:33:44       9    0.80    0.00    0.60    0.20    0.00    0.20    0.00    0.00    0.00   98.19
21:33:44      10    0.81    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.58
21:33:44      11    2.20    0.00    1.20    0.00    0.00    0.20    0.00    0.00    0.00   96.39
21:33:44      12    1.01    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.38
21:33:44      13    1.60    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   97.00
21:33:44      14    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.59
21:33:44      15    1.98    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   97.22

21:33:44     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:49     all    1.61    0.00    0.80    0.25    0.00    0.40    0.00    0.00    0.00   96.93
21:33:49       0    1.00    0.00    0.60    0.00    0.00    1.39    0.00    0.00    0.00   97.01
21:33:49       1    1.02    0.00    0.41    0.00    0.00    0.61    0.00    0.00    0.00   97.97
21:33:49       2    1.20    0.00    0.80    0.20    0.00    0.20    0.00    0.00    0.00   97.59
21:33:49       3    3.82    0.00    1.41    0.40    0.00    0.40    0.00    0.00    0.00   93.98
21:33:49       4    2.20    0.00    1.00    0.60    0.00    0.40    0.00    0.00    0.00   95.79
21:33:49       5    4.21    0.00    1.80    0.80    0.00    0.80    0.00    0.00    0.00   92.38
21:33:49       6    1.61    0.00    1.00    0.40    0.00    0.40    0.00    0.00    0.00   96.59
21:33:49       7    2.01    0.00    1.20    0.60    0.00    0.60    0.00    0.00    0.00   95.58
21:33:49       8    0.81    0.00    0.40    0.40    0.00    0.20    0.00    0.00    0.00   98.19
21:33:49       9    0.80    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.60
21:33:49      10    0.81    0.00    0.41    0.00    0.00    0.00    0.00    0.00    0.00   98.78
21:33:49      11    2.21    0.00    1.00    0.00    0.00    0.20    0.00    0.00    0.00   96.59
21:33:49      12    0.81    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39
21:33:49      13    1.61    0.00    1.01    0.20    0.00    0.40    0.00    0.00    0.00   96.78
21:33:49      14    0.61    0.00    0.40    0.00    0.00    0.20    0.00    0.00    0.00   98.79
21:33:49      15    1.00    0.00    0.40    0.40    0.00    0.20    0.00    0.00    0.00   98.00

21:33:49     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:54     all    1.57    0.00    0.83    0.00    0.00    0.43    0.00    0.00    0.00   97.18
21:33:54       0    0.40    0.00    0.40    0.00    0.00    2.40    0.00    0.00    0.00   96.81
21:33:54       1    1.61    0.00    1.01    0.00    0.00    0.60    0.00    0.00    0.00   96.78
21:33:54       2    1.01    0.00    1.01    0.00    0.00    0.40    0.00    0.00    0.00   97.59
21:33:54       3    3.42    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.77
21:33:54       4    2.19    0.00    1.19    0.00    0.00    0.60    0.00    0.00    0.00   96.02
21:33:54       5    4.02    0.00    1.41    0.00    0.00    0.40    0.00    0.00    0.00   94.18
21:33:54       6    2.19    0.00    1.19    0.00    0.00    0.40    0.00    0.00    0.00   96.22
21:33:54       7    2.20    0.00    1.00    0.00    0.00    0.40    0.00    0.00    0.00   96.40
21:33:54       8    0.61    0.00    0.61    0.00    0.00    0.00    0.00    0.00    0.00   98.79
21:33:54       9    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.20
21:33:54      10    0.61    0.00    0.41    0.00    0.00    0.20    0.00    0.00    0.00   98.78
21:33:54      11    1.40    0.00    0.60    0.00    0.00    0.40    0.00    0.00    0.00   97.60
21:33:54      12    1.41    0.00    0.80    0.00    0.00    0.20    0.00    0.00    0.00   97.59
21:33:54      13    2.02    0.00    1.01    0.00    0.00    0.20    0.00    0.00    0.00   96.77
21:33:54      14    0.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:33:54      15    0.80    0.00    0.60    0.00    0.00    0.20    0.00    0.00    0.00   98.39

21:33:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:33:59     all    1.62    0.00    0.82    0.04    0.00    0.45    0.00    0.00    0.00   97.07
21:33:59       0    1.00    0.00    0.60    0.00    0.00    1.80    0.00    0.00    0.00   96.60
